product_id,location_id,day_date,sales_units,sales_value
SKU-1022,47,2025-05-26,3,149.97
SKU-1022,47,2025-05-27,9,449.91
SKU-1022,47,2025-05-28,10,499.9
SKU-1022,47,2025-05-29,4,199.96
SKU-1022,47,2025-05-30,7,349.93
SKU-1022,47,2025-06-01,5,249.95
SKU-1022,47,2025-06-02,3,149.97
SKU-1022,47,2025-06-03,12,599.88
SKU-1022,47,2025-06-04,8,399.92
SKU-1022,47,2025-06-05,6,299.94
SKU-1022,47,2025-06-13,10,499.9
SKU-1022,47,2025-06-14,8,399.92
SKU-1022,47,2025-06-15,8,399.92
SKU-1022,47,2025-06-16,11,549.89
SKU-1022,47,2025-06-17,9,449.91
SKU-1022,47,2025-06-19,9,449.91
SKU-1022,47,2025-06-21,11,549.89
SKU-1022,47,2025-06-22,5,249.95
SKU-1022,47,2025-06-24,11,549.89
SKU-1022,47,2025-06-25,6,299.94
SKU-1022,47,2025-06-26,3,149.97
SKU-1022,47,2025-06-27,8,399.92
SKU-1022,47,2025-06-28,7,349.93
SKU-1022,47,2025-06-29,6,299.94
SKU-1022,47,2025-06-30,10,499.9
SKU-1022,47,2025-07-01,8,399.92
SKU-1022,47,2025-07-02,7,349.93
SKU-1022,47,2025-07-03,11,549.89
SKU-1022,47,2025-07-04,10,499.9
SKU-1022,47,2025-07-05,4,199.96
SKU-1022,47,2025-07-07,3,149.97
SKU-1022,47,2025-07-08,9,449.91
SKU-1022,47,2025-07-09,6,299.94
SKU-1022,47,2025-07-10,9,449.91
SKU-1022,47,2025-07-11,8,399.92
SKU-1022,47,2025-07-12,4,199.96
SKU-1022,47,2025-07-13,12,599.88
SKU-1022,47,2025-07-14,4,199.96
SKU-1022,47,2025-07-15,10,499.9
SKU-1022,47,2025-07-17,12,599.88
SKU-1022,47,2025-07-18,12,599.88
SKU-1022,47,2025-07-19,5,249.95
SKU-1022,47,2025-07-20,4,199.96
SKU-1022,47,2025-07-22,5,249.95
SKU-1022,47,2025-07-23,12,599.88
SKU-1022,47,2025-07-25,10,499.9
SKU-1022,47,2025-07-27,3,149.97
SKU-1022,47,2025-07-30,10,499.9
SKU-1022,47,2025-07-31,6,299.94
SKU-1022,47,2025-08-01,7,349.93
SKU-1022,47,2025-08-02,3,149.97
SKU-1022,47,2025-08-04,12,599.88
SKU-1022,47,2025-08-05,4,199.96
SKU-1022,47,2025-08-07,9,449.91
SKU-1022,47,2025-08-08,7,349.93
SKU-1022,47,2025-08-09,12,599.88
SKU-1022,47,2025-08-10,7,349.93
SKU-1022,47,2025-08-12,11,549.89
SKU-1022,47,2025-08-13,6,299.94
SKU-1022,47,2025-08-15,9,449.91
SKU-1022,47,2025-08-16,4,199.96
SKU-1022,47,2025-08-18,10,499.9
SKU-1022,47,2025-08-20,8,399.92
SKU-1022,47,2025-08-21,3,149.97
SKU-1022,47,2025-08-22,6,299.94
SKU-1022,47,2025-08-23,12,599.88
SKU-1022,47,2025-08-24,8,399.92
SKU-1022,47,2025-08-25,4,199.96
SKU-1022,47,2025-08-27,12,599.88
SKU-1022,47,2025-08-29,3,149.97
SKU-1022,47,2025-08-31,4,199.96
SKU-1022,47,2025-09-01,9,449.91
SKU-1022,47,2025-09-02,8,399.92
SKU-1022,47,2025-09-04,3,149.97
SKU-1022,47,2025-09-05,11,549.89
SKU-1022,47,2025-09-07,8,399.92
SKU-1022,47,2025-09-08,11,549.89
SKU-1022,47,2025-09-11,8,399.92
SKU-1022,47,2025-09-12,4,199.96
SKU-1022,47,2025-09-13,9,449.91
SKU-1022,47,2025-09-14,6,299.94
SKU-1022,47,2025-09-15,11,549.89
SKU-1022,47,2025-09-16,6,299.94
SKU-1022,47,2025-09-17,11,549.89
SKU-1022,47,2025-09-19,12,599.88
SKU-1022,47,2025-09-21,6,299.94
SKU-1022,47,2025-09-24,5,249.95
SKU-1022,47,2025-09-25,8,399.92
SKU-1022,47,2025-09-27,5,249.95
SKU-1022,47,2025-09-28,8,399.92
SKU-1022,47,2025-09-30,4,199.96
SKU-1022,47,2025-10-04,6,299.94
SKU-1022,47,2025-10-05,7,349.93
SKU-1022,47,2025-10-06,11,549.89
SKU-1022,47,2025-10-08,10,499.9
SKU-1022,47,2025-10-10,4,199.96
SKU-1022,47,2025-10-11,3,149.97
SKU-1022,47,2025-10-12,4,199.96
SKU-1022,47,2025-10-13,9,449.91
SKU-1022,47,2025-10-14,10,499.9
SKU-1022,47,2025-10-15,7,349.93
SKU-1022,47,2025-10-16,6,299.94
SKU-1022,47,2025-10-17,9,449.91
SKU-1022,47,2025-10-18,9,449.91
SKU-1022,47,2025-10-20,8,399.92
SKU-1022,47,2025-10-21,4,199.96
SKU-1022,47,2025-10-23,12,599.88
SKU-1022,47,2025-10-26,5,249.95
SKU-1022,47,2025-10-27,4,199.96
SKU-1022,47,2025-10-28,4,199.96
SKU-1022,47,2025-10-29,6,299.94
SKU-1022,47,2025-11-01,5,249.95
SKU-1022,47,2025-11-02,9,449.91
SKU-1022,47,2025-11-04,7,349.93
SKU-1022,47,2025-11-07,8,399.92
SKU-1022,47,2025-11-08,3,149.97
SKU-1022,47,2025-11-09,5,249.95
SKU-1022,47,2025-11-12,10,499.9
SKU-1022,47,2025-11-13,5,249.95
SKU-1022,47,2025-11-14,8,399.92
SKU-1022,47,2025-11-19,9,449.91
SKU-1022,47,2025-11-23,3,149.97
SKU-1022,47,2025-11-24,11,549.89
SKU-1022,47,2025-11-26,8,399.92
SKU-1022,47,2025-11-28,7,349.93
SKU-1022,47,2025-11-29,10,499.9
SKU-1022,47,2025-11-30,8,399.92
SKU-1022,47,2025-12-01,6,299.94
SKU-1022,47,2025-12-02,8,399.92
SKU-1022,47,2025-12-04,11,549.89
SKU-1022,47,2025-12-05,11,549.89
SKU-1022,47,2025-12-06,5,249.95
SKU-1022,47,2025-12-07,6,299.94
SKU-1022,47,2025-12-08,10,499.9
SKU-1022,47,2025-12-09,9,449.91
SKU-1022,47,2025-12-10,3,149.97
SKU-1022,47,2025-12-11,8,399.92
SKU-1022,47,2025-12-13,6,299.94
SKU-1022,47,2025-12-17,12,599.88
SKU-1022,47,2025-12-20,9,449.91
SKU-1022,47,2025-12-21,7,349.93
SKU-1022,47,2025-12-22,7,349.93
SKU-1022,47,2025-12-23,8,399.92
SKU-1022,47,2025-12-24,10,499.9
SKU-1022,47,2025-12-26,9,449.91
SKU-1022,47,2025-12-28,8,399.92
SKU-1022,47,2025-12-29,12,599.88
SKU-1022,47,2025-12-30,3,149.97
SKU-1022,47,2025-12-31,8,399.92
SKU-1022,47,2026-01-01,9,449.91
SKU-1022,47,2026-01-03,5,249.95
SKU-1022,47,2026-01-04,5,249.95
SKU-1022,47,2026-01-05,3,149.97
SKU-1022,47,2026-01-06,3,149.97
SKU-1022,47,2026-01-07,6,299.94
SKU-1022,47,2026-01-09,3,149.97
SKU-1022,47,2026-01-12,4,199.96
SKU-1022,47,2026-01-14,6,299.94
SKU-1022,47,2026-01-15,4,199.96
SKU-1022,47,2026-01-18,7,349.93
SKU-1022,47,2026-01-20,3,149.97
SKU-1022,47,2026-01-22,9,449.91
SKU-1022,47,2026-01-23,5,249.95
SKU-1022,47,2026-01-24,11,549.89
SKU-1022,47,2026-01-25,4,199.96
SKU-1022,47,2026-01-26,5,249.95
SKU-1022,47,2026-01-27,8,399.92
SKU-1022,47,2026-01-28,5,249.95
SKU-1022,47,2026-01-29,12,599.88
SKU-1022,47,2026-01-30,7,349.93
SKU-1022,47,2026-01-31,5,249.95
SKU-1022,47,2026-02-01,5,249.95
SKU-1022,47,2026-02-03,3,149.97
SKU-1022,47,2026-02-04,5,249.95
SKU-1022,47,2026-02-05,12,599.88
SKU-1022,47,2026-02-06,5,249.95
SKU-1022,47,2026-02-07,6,299.94
SKU-1022,47,2026-02-08,12,599.88
SKU-1022,47,2026-02-10,6,299.94
SKU-1022,47,2026-02-11,5,249.95
SKU-1022,47,2026-02-12,9,449.91
SKU-1022,47,2026-02-13,10,499.9
SKU-1022,47,2026-02-15,7,349.93
SKU-1022,47,2026-02-18,10,499.9
SKU-1022,47,2026-02-20,11,549.89
SKU-1022,47,2026-02-23,10,499.9
SKU-1022,47,2026-02-24,8,399.92
SKU-1022,47,2026-02-25,4,199.96
SKU-1022,47,2026-02-27,6,299.94
SKU-1022,47,2026-02-28,10,499.9
SKU-1022,47,2026-03-01,3,149.97
SKU-1022,47,2026-03-02,6,299.94
SKU-1022,47,2026-03-03,5,249.95
SKU-1022,47,2026-03-04,6,299.94
SKU-1022,47,2026-03-07,10,499.9
SKU-1022,47,2026-03-09,4,199.96
SKU-1022,47,2026-03-10,6,299.94
SKU-1022,47,2026-03-11,12,599.88
SKU-1022,47,2026-03-12,8,399.92
SKU-1022,47,2026-03-15,10,499.9
SKU-1022,47,2026-03-17,5,249.95
SKU-1022,47,2026-03-19,11,549.89
SKU-1022,47,2026-03-20,7,349.93
SKU-1022,47,2026-03-21,12,599.88
SKU-1022,47,2026-03-22,5,249.95
SKU-1022,47,2026-03-26,4,199.96
SKU-1022,47,2026-03-27,8,399.92
SKU-1022,47,2026-03-28,5,249.95
SKU-1022,47,2026-03-29,12,599.88
SKU-1022,47,2026-03-31,10,499.9
SKU-1022,47,2026-04-04,3,149.97
SKU-1022,47,2026-04-08,5,249.95
SKU-1022,47,2026-04-09,5,249.95
SKU-1022,47,2026-04-10,5,249.95
SKU-1022,47,2026-04-11,8,399.92
SKU-1022,47,2026-04-12,3,149.97
SKU-1022,47,2026-04-13,12,599.88
SKU-1022,47,2026-04-14,6,299.94
SKU-1022,47,2026-04-17,7,349.93
SKU-1022,47,2026-04-18,5,249.95
SKU-1022,47,2026-04-20,6,299.94
SKU-1022,47,2026-04-21,10,499.9
SKU-1022,47,2026-04-22,8,399.92
SKU-1022,47,2026-04-25,6,299.94
SKU-1022,47,2026-04-26,11,549.89
SKU-1022,47,2026-04-27,12,599.88
SKU-1022,47,2026-04-28,12,599.88
SKU-1022,47,2026-04-29,12,599.88
SKU-1022,47,2026-04-30,6,299.94
SKU-1022,47,2026-05-02,7,349.93
SKU-1022,47,2026-05-03,10,499.9
SKU-1022,47,2026-05-04,8,399.92
SKU-1022,47,2026-05-05,5,249.95
SKU-1022,47,2026-05-06,10,499.9
SKU-1022,47,2026-05-07,5,249.95
SKU-1022,101,2025-05-10,4,199.96
SKU-1022,101,2025-05-11,4,199.96
SKU-1022,101,2025-05-13,4,199.96
SKU-1022,101,2025-05-15,3,149.97
SKU-1022,101,2025-05-16,4,199.96
SKU-1022,101,2025-05-17,6,299.94
SKU-1022,101,2025-05-19,6,299.94
SKU-1022,101,2025-05-21,2,99.98
SKU-1022,101,2025-05-24,3,149.97
SKU-1022,101,2025-05-25,6,299.94
SKU-1022,101,2025-05-29,6,299.94
SKU-1022,101,2025-05-30,2,99.98
SKU-1022,101,2025-05-31,2,99.98
SKU-1022,101,2025-06-02,6,299.94
SKU-1022,101,2025-06-04,6,299.94
SKU-1022,101,2025-06-05,1,49.99
SKU-1022,101,2025-06-07,3,149.97
SKU-1022,101,2025-06-08,4,199.96
SKU-1022,101,2025-06-09,3,149.97
SKU-1022,101,2025-06-11,6,299.94
SKU-1022,101,2025-06-12,4,199.96
SKU-1022,101,2025-06-21,1,49.99
SKU-1022,101,2025-06-22,4,199.96
SKU-1022,101,2025-06-24,3,149.97
SKU-1022,101,2025-06-26,2,99.98
SKU-1022,101,2025-06-28,4,199.96
SKU-1022,101,2025-06-29,6,299.94
SKU-1022,101,2025-07-01,4,199.96
SKU-1022,101,2025-07-03,2,99.98
SKU-1022,101,2025-07-04,1,49.99
SKU-1022,101,2025-07-09,1,49.99
SKU-1022,101,2025-07-10,6,299.94
SKU-1022,101,2025-07-11,1,49.99
SKU-1022,101,2025-07-12,1,49.99
SKU-1022,101,2025-07-13,4,199.96
SKU-1022,101,2025-07-16,6,299.94
SKU-1022,101,2025-07-17,6,299.94
SKU-1022,101,2025-07-19,2,99.98
SKU-1022,101,2025-07-20,3,149.97
SKU-1022,101,2025-07-21,4,199.96
SKU-1022,101,2025-07-22,4,199.96
SKU-1022,101,2025-07-23,5,249.95
SKU-1022,101,2025-07-25,6,299.94
SKU-1022,101,2025-07-27,3,149.97
SKU-1022,101,2025-07-28,4,199.96
SKU-1022,101,2025-07-31,6,299.94
SKU-1022,101,2025-08-03,1,49.99
SKU-1022,101,2025-08-06,3,149.97
SKU-1022,101,2025-08-10,4,199.96
SKU-1022,101,2025-08-12,2,99.98
SKU-1022,101,2025-08-13,6,299.94
SKU-1022,101,2025-08-15,5,249.95
SKU-1022,101,2025-08-17,3,149.97
SKU-1022,101,2025-08-22,2,99.98
SKU-1022,101,2025-08-28,1,49.99
SKU-1022,101,2025-08-29,5,249.95
SKU-1022,101,2025-08-30,6,299.94
SKU-1022,101,2026-03-01,3,149.97
SKU-1022,101,2026-03-02,1,49.99
SKU-1022,101,2026-03-03,1,49.99
SKU-1022,101,2026-03-05,2,99.98
SKU-1022,101,2026-03-06,3,149.97
SKU-1022,101,2026-03-07,1,49.99
SKU-1022,101,2026-03-08,3,149.97
SKU-1022,101,2026-03-12,4,199.96
SKU-1022,101,2026-03-13,4,199.96
SKU-1022,101,2026-03-14,3,149.97
SKU-1022,101,2026-03-16,3,149.97
SKU-1022,101,2026-03-18,1,49.99
SKU-1022,101,2026-03-19,1,49.99
SKU-1022,101,2026-03-21,6,299.94
SKU-1022,101,2026-03-22,4,199.96
SKU-1022,101,2026-03-25,2,99.98
SKU-1022,101,2026-03-27,3,149.97
SKU-1022,101,2026-03-28,1,49.99
SKU-1022,101,2026-03-30,6,299.94
SKU-1022,101,2026-04-01,2,99.98
SKU-1022,101,2026-04-04,1,49.99
SKU-1022,101,2026-04-05,6,299.94
SKU-1022,101,2026-04-08,3,149.97
SKU-1022,101,2026-04-11,3,149.97
SKU-1022,101,2026-04-12,1,49.99
SKU-1022,101,2026-04-14,2,99.98
SKU-1022,101,2026-04-16,2,99.98
SKU-1022,101,2026-04-17,2,99.98
SKU-1022,101,2026-04-18,1,49.99
SKU-1022,101,2026-04-21,6,299.94
SKU-1022,101,2026-04-23,1,49.99
SKU-1022,101,2026-04-25,1,49.99
SKU-1022,101,2026-04-27,5,249.95
SKU-1022,101,2026-04-28,2,99.98
SKU-1022,101,2026-04-30,1,49.99
SKU-1022,101,2026-05-09,6,299.94
SKU-1022,102,2025-05-12,5,249.95
SKU-1022,102,2025-06-06,4,199.96
SKU-1022,102,2025-06-18,1,49.99
SKU-1022,102,2025-06-26,4,199.96
SKU-1022,102,2025-07-03,1,49.99
SKU-1022,102,2025-07-25,4,199.96
SKU-1022,102,2025-08-13,2,99.98
SKU-1022,102,2025-08-30,4,199.96
SKU-1022,102,2026-03-03,6,299.94
SKU-1022,102,2026-03-05,6,299.94
SKU-1022,102,2026-03-06,1,49.99
SKU-1022,102,2026-03-18,3,149.97
SKU-1022,102,2026-03-29,1,49.99
SKU-1022,102,2026-04-15,2,99.98
SKU-1022,103,2025-05-11,5,249.95
SKU-1022,103,2025-05-12,5,249.95
SKU-1022,103,2025-05-13,2,99.98
SKU-1022,103,2025-05-15,4,199.96
SKU-1022,103,2025-05-18,3,149.97
SKU-1022,103,2025-05-21,2,99.98
SKU-1022,103,2025-05-23,1,49.99
SKU-1022,103,2025-05-25,6,299.94
SKU-1022,103,2025-05-28,5,249.95
SKU-1022,103,2025-06-01,4,199.96
SKU-1022,103,2025-06-05,5,249.95
SKU-1022,103,2025-06-06,1,49.99
SKU-1022,103,2025-06-07,2,99.98
SKU-1022,103,2025-06-10,2,99.98
SKU-1022,103,2025-06-12,1,49.99
SKU-1022,103,2025-06-14,5,249.95
SKU-1022,103,2025-06-16,4,199.96
SKU-1022,103,2025-06-17,6,299.94
SKU-1022,103,2025-06-20,4,199.96
SKU-1022,103,2025-06-21,5,249.95
SKU-1022,103,2025-06-22,4,199.96
SKU-1022,103,2025-06-23,3,149.97
SKU-1022,103,2025-06-25,2,99.98
SKU-1022,103,2025-06-27,6,299.94
SKU-1022,103,2025-07-01,6,299.94
SKU-1022,103,2025-07-02,6,299.94
SKU-1022,103,2025-07-03,4,199.96
SKU-1022,103,2025-07-06,1,49.99
SKU-1022,103,2025-07-07,3,149.97
SKU-1022,103,2025-07-11,4,199.96
SKU-1022,103,2025-07-12,2,99.98
SKU-1022,103,2025-07-14,4,199.96
SKU-1022,103,2025-07-15,3,149.97
SKU-1022,103,2025-07-20,5,249.95
SKU-1022,103,2025-07-28,3,149.97
SKU-1022,103,2025-07-29,5,249.95
SKU-1022,103,2025-08-01,5,249.95
SKU-1022,103,2025-08-02,4,199.96
SKU-1022,103,2025-08-03,6,299.94
SKU-1022,103,2025-08-04,3,149.97
SKU-1022,103,2025-08-05,6,299.94
SKU-1022,103,2025-08-10,6,299.94
SKU-1022,103,2025-08-15,2,99.98
SKU-1022,103,2025-08-18,4,199.96
SKU-1022,103,2025-08-20,6,299.94
SKU-1022,103,2025-08-21,3,149.97
SKU-1022,103,2025-08-22,5,249.95
SKU-1022,103,2025-08-23,2,99.98
SKU-1022,103,2025-08-24,5,249.95
SKU-1022,103,2025-08-25,4,199.96
SKU-1022,103,2025-08-28,2,99.98
SKU-1022,103,2025-08-29,6,299.94
SKU-1022,103,2025-08-31,1,49.99
SKU-1022,103,2026-03-03,4,199.96
SKU-1022,103,2026-03-08,1,49.99
SKU-1022,103,2026-03-09,4,199.96
SKU-1022,103,2026-03-14,3,149.97
SKU-1022,103,2026-03-15,3,149.97
SKU-1022,103,2026-03-17,2,99.98
SKU-1022,103,2026-03-19,3,149.97
SKU-1022,103,2026-03-20,6,299.94
SKU-1022,103,2026-03-23,3,149.97
SKU-1022,103,2026-03-25,2,99.98
SKU-1022,103,2026-03-28,2,99.98
SKU-1022,103,2026-03-30,4,199.96
SKU-1022,103,2026-04-01,1,49.99
SKU-1022,103,2026-04-03,5,249.95
SKU-1022,103,2026-04-04,1,49.99
SKU-1022,103,2026-04-05,6,299.94
SKU-1022,103,2026-04-06,3,149.97
SKU-1022,103,2026-04-08,5,249.95
SKU-1022,103,2026-04-10,1,49.99
SKU-1022,103,2026-04-11,2,99.98
SKU-1022,103,2026-04-12,1,49.99
SKU-1022,103,2026-04-22,1,49.99
SKU-1022,103,2026-04-27,3,149.97
SKU-1022,103,2026-04-29,5,249.95
SKU-1022,103,2026-05-03,3,149.97
SKU-1022,103,2026-05-06,4,199.96
SKU-1022,103,2026-05-08,6,299.94
SKU-1022,104,2025-05-13,3,149.97
SKU-1022,104,2025-05-16,2,99.98
SKU-1022,104,2025-05-26,3,149.97
SKU-1022,104,2025-07-09,4,199.96
SKU-1022,104,2025-08-02,2,99.98
SKU-1022,104,2025-08-28,3,149.97
SKU-1022,104,2026-03-10,5,249.95
SKU-1022,104,2026-03-12,3,149.97
SKU-1022,104,2026-03-22,5,249.95
SKU-1022,104,2026-04-12,5,249.95
SKU-1022,104,2026-05-05,6,299.94
SKU-1022,105,2025-07-03,6,299.94
SKU-1022,105,2025-08-13,4,199.96
SKU-1022,105,2025-08-29,2,99.98
SKU-1022,105,2026-03-06,2,99.98
SKU-1022,105,2026-03-19,1,49.99
SKU-1022,105,2026-03-27,3,149.97
SKU-1022,105,2026-04-18,4,199.96
SKU-1022,105,2026-04-26,6,299.94
SKU-1022,106,2025-05-22,5,249.95
SKU-1022,106,2025-05-30,3,149.97
SKU-1022,106,2025-06-15,6,299.94
SKU-1022,106,2025-06-17,3,149.97
SKU-1022,106,2025-06-29,3,149.97
SKU-1022,106,2025-07-20,1,49.99
SKU-1022,106,2025-07-27,3,149.97
SKU-1022,106,2025-08-01,5,249.95
SKU-1022,106,2025-08-13,4,199.96
SKU-1022,106,2026-03-13,3,149.97
SKU-1022,106,2026-03-26,3,149.97
SKU-1022,106,2026-04-07,5,249.95
SKU-1022,106,2026-04-14,6,299.94
SKU-1022,106,2026-04-28,5,249.95
SKU-1023,47,2025-05-10,3,172.47
SKU-1023,47,2025-05-11,3,172.47
SKU-1023,47,2025-05-12,3,172.47
SKU-1023,47,2025-05-14,4,229.96
SKU-1023,47,2025-05-17,7,402.43
SKU-1023,47,2025-05-19,3,172.47
SKU-1023,47,2025-05-21,6,344.94
SKU-1023,47,2025-05-22,6,344.94
SKU-1023,47,2025-05-23,3,172.47
SKU-1023,47,2025-05-24,2,114.98
SKU-1023,47,2025-05-26,7,402.43
SKU-1023,47,2025-05-27,4,229.96
SKU-1023,47,2025-05-28,2,114.98
SKU-1023,47,2025-05-31,8,459.92
SKU-1023,47,2025-06-02,2,114.98
SKU-1023,47,2025-06-03,4,229.96
SKU-1023,47,2025-06-04,4,229.96
SKU-1023,47,2025-06-05,7,402.43
SKU-1023,47,2025-06-06,8,459.92
SKU-1023,47,2025-06-11,2,114.98
SKU-1023,47,2025-06-12,7,402.43
SKU-1023,47,2025-06-15,4,229.96
SKU-1023,47,2025-06-18,4,229.96
SKU-1023,47,2025-06-20,4,229.96
SKU-1023,47,2025-06-21,3,172.47
SKU-1023,47,2025-06-27,2,114.98
SKU-1023,47,2025-06-29,3,172.47
SKU-1023,47,2025-07-01,3,172.47
SKU-1023,47,2025-07-03,8,459.92
SKU-1023,47,2025-07-04,2,114.98
SKU-1023,47,2025-07-05,8,459.92
SKU-1023,47,2025-07-06,3,172.47
SKU-1023,47,2025-07-07,8,459.92
SKU-1023,47,2025-07-12,7,402.43
SKU-1023,47,2025-07-13,2,114.98
SKU-1023,47,2025-07-14,5,287.45
SKU-1023,47,2025-07-16,7,402.43
SKU-1023,47,2025-07-18,7,402.43
SKU-1023,47,2025-07-20,2,114.98
SKU-1023,47,2025-07-21,7,402.43
SKU-1023,47,2025-07-22,7,402.43
SKU-1023,47,2025-07-23,5,287.45
SKU-1023,47,2025-07-24,8,459.92
SKU-1023,47,2025-07-25,4,229.96
SKU-1023,47,2025-07-27,5,287.45
SKU-1023,47,2025-07-29,6,344.94
SKU-1023,47,2025-08-02,4,229.96
SKU-1023,47,2025-08-03,3,172.47
SKU-1023,47,2025-08-04,5,287.45
SKU-1023,47,2025-08-06,6,344.94
SKU-1023,47,2025-08-07,5,287.45
SKU-1023,47,2025-08-08,6,344.94
SKU-1023,47,2025-08-10,3,172.47
SKU-1023,47,2025-08-11,8,459.92
SKU-1023,47,2025-08-14,7,402.43
SKU-1023,47,2025-08-16,8,459.92
SKU-1023,47,2025-08-19,6,344.94
SKU-1023,47,2025-08-21,3,172.47
SKU-1023,47,2025-08-22,4,229.96
SKU-1023,47,2025-08-24,2,114.98
SKU-1023,47,2025-08-25,6,344.94
SKU-1023,47,2025-08-26,5,287.45
SKU-1023,47,2025-08-27,2,114.98
SKU-1023,47,2025-08-30,2,114.98
SKU-1023,47,2025-09-07,4,229.96
SKU-1023,47,2025-09-08,6,344.94
SKU-1023,47,2025-09-09,4,229.96
SKU-1023,47,2025-09-12,5,287.45
SKU-1023,47,2025-09-13,7,402.43
SKU-1023,47,2025-09-14,3,172.47
SKU-1023,47,2025-09-15,3,172.47
SKU-1023,47,2025-09-16,4,229.96
SKU-1023,47,2025-09-17,8,459.92
SKU-1023,47,2025-09-18,7,402.43
SKU-1023,47,2025-09-21,3,172.47
SKU-1023,47,2025-09-22,3,172.47
SKU-1023,47,2025-09-25,3,172.47
SKU-1023,47,2025-09-26,8,459.92
SKU-1023,47,2025-09-27,7,402.43
SKU-1023,47,2025-09-28,4,229.96
SKU-1023,47,2025-09-29,4,229.96
SKU-1023,47,2025-10-02,2,114.98
SKU-1023,47,2025-10-04,4,229.96
SKU-1023,47,2025-10-05,8,459.92
SKU-1023,47,2025-10-07,4,229.96
SKU-1023,47,2025-10-08,3,172.47
SKU-1023,47,2025-10-09,3,172.47
SKU-1023,47,2025-10-10,2,114.98
SKU-1023,47,2025-10-11,2,114.98
SKU-1023,47,2025-10-12,3,172.47
SKU-1023,47,2025-10-13,5,287.45
SKU-1023,47,2025-10-14,4,229.96
SKU-1023,47,2025-10-15,4,229.96
SKU-1023,47,2025-10-16,7,402.43
SKU-1023,47,2025-10-17,7,402.43
SKU-1023,47,2025-10-19,8,459.92
SKU-1023,47,2025-10-20,7,402.43
SKU-1023,47,2025-10-22,3,172.47
SKU-1023,47,2025-10-25,7,402.43
SKU-1023,47,2025-10-26,2,114.98
SKU-1023,47,2025-10-29,7,402.43
SKU-1023,47,2025-10-30,6,344.94
SKU-1023,47,2025-11-01,5,287.45
SKU-1023,47,2025-11-03,7,402.43
SKU-1023,47,2025-11-06,2,114.98
SKU-1023,47,2025-11-07,2,114.98
SKU-1023,47,2025-11-12,3,172.47
SKU-1023,47,2025-11-15,6,344.94
SKU-1023,47,2025-11-16,2,114.98
SKU-1023,47,2025-11-18,2,114.98
SKU-1023,47,2025-11-20,4,229.96
SKU-1023,47,2025-11-21,8,459.92
SKU-1023,47,2025-11-22,3,172.47
SKU-1023,47,2025-11-23,2,114.98
SKU-1023,47,2025-11-24,8,459.92
SKU-1023,47,2025-11-26,8,459.92
SKU-1023,47,2025-11-29,7,402.43
SKU-1023,47,2025-11-30,6,344.94
SKU-1023,47,2025-12-02,7,402.43
SKU-1023,47,2025-12-04,6,344.94
SKU-1023,47,2025-12-05,4,229.96
SKU-1023,47,2025-12-06,2,114.98
SKU-1023,47,2025-12-07,2,114.98
SKU-1023,47,2025-12-08,5,287.45
SKU-1023,47,2025-12-12,4,229.96
SKU-1023,47,2025-12-14,5,287.45
SKU-1023,47,2025-12-15,2,114.98
SKU-1023,47,2025-12-16,6,344.94
SKU-1023,47,2025-12-21,5,287.45
SKU-1023,47,2025-12-22,5,287.45
SKU-1023,47,2025-12-23,6,344.94
SKU-1023,47,2025-12-24,3,172.47
SKU-1023,47,2025-12-25,4,229.96
SKU-1023,47,2025-12-28,2,114.98
SKU-1023,47,2025-12-29,4,229.96
SKU-1023,47,2025-12-30,5,287.45
SKU-1023,47,2026-01-02,8,459.92
SKU-1023,47,2026-01-03,7,402.43
SKU-1023,47,2026-01-08,8,459.92
SKU-1023,47,2026-01-09,7,402.43
SKU-1023,47,2026-01-11,2,114.98
SKU-1023,47,2026-01-12,2,114.98
SKU-1023,47,2026-01-13,7,402.43
SKU-1023,47,2026-01-14,2,114.98
SKU-1023,47,2026-01-15,8,459.92
SKU-1023,47,2026-01-17,7,402.43
SKU-1023,47,2026-01-18,2,114.98
SKU-1023,47,2026-01-19,7,402.43
SKU-1023,47,2026-01-20,4,229.96
SKU-1023,47,2026-01-23,4,229.96
SKU-1023,47,2026-01-25,8,459.92
SKU-1023,47,2026-01-26,5,287.45
SKU-1023,47,2026-01-27,2,114.98
SKU-1023,47,2026-01-28,6,344.94
SKU-1023,47,2026-02-01,6,344.94
SKU-1023,47,2026-02-02,5,287.45
SKU-1023,47,2026-02-03,3,172.47
SKU-1023,47,2026-02-07,5,287.45
SKU-1023,47,2026-02-08,6,344.94
SKU-1023,47,2026-02-09,6,344.94
SKU-1023,47,2026-02-11,3,172.47
SKU-1023,47,2026-02-12,3,172.47
SKU-1023,47,2026-02-14,7,402.43
SKU-1023,47,2026-02-19,5,287.45
SKU-1023,47,2026-02-20,8,459.92
SKU-1023,47,2026-02-21,8,459.92
SKU-1023,47,2026-02-22,4,229.96
SKU-1023,47,2026-02-23,8,459.92
SKU-1023,47,2026-02-25,7,402.43
SKU-1023,47,2026-02-26,5,287.45
SKU-1023,47,2026-02-28,5,287.45
SKU-1023,47,2026-03-03,5,287.45
SKU-1023,47,2026-03-07,3,172.47
SKU-1023,47,2026-03-08,2,114.98
SKU-1023,47,2026-03-09,3,172.47
SKU-1023,47,2026-03-10,4,229.96
SKU-1023,47,2026-03-11,5,287.45
SKU-1023,47,2026-03-12,4,229.96
SKU-1023,47,2026-03-14,3,172.47
SKU-1023,47,2026-03-17,7,402.43
